Person URL,Load time,Data index (26),Photo,Name,Title,Research interests,Accepting PhD students,Email,Telephone,Address,Google scholar,ORCID,LinkedIn,Twitter,About,Research groups,Research interests,Current research,Research projects active,Research projects completed,Publications,Supervision current,Teaching intro,Teaching modules,Roles,Biography,Prizes,Person name,Person name suffix,# of publications,Person title,Person email,Person school,Person faculty,Person school or department,Person username,Supervision quantity,Teaching quantity
,9408.49,,443,3325,2016,93,97,3325,1590,1827,42,1186,31,34,101,564,93,84,354,602,2055,1087,48,906,371,342,245,,,,,,,,,,,
https://oneweb.soton.ac.uk/people/doctor-sarah-crozier,4.72,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,Doctor Sarah Crozier,67,Associate Professor,,,Human Development and Health,Medical Research Council Lifecourse Epidemiology Centre
https://oneweb.soton.ac.uk/people/doctor-tomasz-kazmierski,4.69,11,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,Doctor Tomasz Kazmierski,118,Associate Professor,,,School of Electronics and Computer Science,Cyber Physical Systems
https://oneweb.soton.ac.uk/people/doctor-valeria-de-lucca,4.69,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,YES,Doctor Valeria De Lucca,25,Associate Professor,,,School of Humanities,Music
https://oneweb.soton.ac.uk/people/doctor-stephanie-jones,4.67,6,NO,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Stephanie Jones,22,Associate Professor,,,School of Humanities,English
https://oneweb.soton.ac.uk/people/doctor-peter-wells,4.65,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Peter Wells,74,Associate Professor,,,School of Chemistry,Functional Inorganic  Materials and Supramolecular Chemistry
https://oneweb.soton.ac.uk/people/doctor-steven-bohaty,4.65,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Steven Bohaty,66,Associate Professor,,,School of Ocean and Earth Science,Paleooceanography and Palaeoclimate
https://oneweb.soton.ac.uk/people/doctor-seung-lee,4.50,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Seung Lee,22,Lecturer in Chemical Biology-Medicinal,,,School of Chemistry,Chemical Biology  Diagnostics and Therapeutics
https://oneweb.soton.ac.uk/people/doctor-salah-mansour,4.49,10,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,Doctor Salah Mansour,20,Principal Research Fellow,,,Institute for Life Sciences,Innate Immunology  Institute for Life Sciences
https://oneweb.soton.ac.uk/people/doctor-son-hoang,4.49,9,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Son Hoang,41,Lecturer in Cyber-Physical Systems,,,School of Electronics and Computer Science,Cyber Physical Systems
https://oneweb.soton.ac.uk/people/doctor-thomas-irvine,4.43,7,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Thomas Irvine,31,Associate Professor,,,School of Humanities,Music
https://oneweb.soton.ac.uk/people/doctor-shelley-cobb,4.40,7,NO,YES,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Shelley Cobb,26,Associate Professor,,,School of Humanities,Film Studies
https://oneweb.soton.ac.uk/people/doctor-peter-shaw,4.37,10,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,YES,Doctor Peter Shaw,118,Associate Professor,,,School of Geography and Environmental Sciences,Landscape Dynamics and Ecology
https://oneweb.soton.ac.uk/people/doctor-thomas-gernon,4.37,11,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,NO,NO,NO,Doctor Thomas Gernon,58,Associate Professor,,,School of Ocean and Earth Science,Geology and Geophysics
https://oneweb.soton.ac.uk/people/doctor-philip-higham,4.35,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Philip Higham,54,Reader,,,School of Psychology,Centre for Vision and Cognition (CVC)
https://oneweb.soton.ac.uk/people/doctor-yongqiang-liu,4.31,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,Doctor Yongqiang Liu,77,Lecturer,,,School of Engineering,Water and Environmental Engineering Group
https://oneweb.soton.ac.uk/people/doctor-steve-dorney,4.28,7,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Steve Dorney,2,Director of Public Engagement,,,,School of Engineering
https://oneweb.soton.ac.uk/people/doctor-scott-soo,4.27,7,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Scott Soo,12,Associate Professor,,,School of Humanities,Modern Languages and Linguistics
https://oneweb.soton.ac.uk/people/doctor-pete-lawrence,4.25,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,Doctor Pete Lawrence,18,Lecturer in Clinical Psychology,,,Institute for Life Sciences,Institute for Life Sciences  Centre for Innovation in Mental Health
https://oneweb.soton.ac.uk/people/doctor-terrence-mak,4.24,9,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Terrence Mak,41,Associate Professor,,,School of Electronics and Computer Science,Cyber Physical Systems
https://oneweb.soton.ac.uk/people/doctor-sarah-hayden,4.20,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,Doctor Sarah Hayden,60,Associate Professor,,,School of Humanities,English
https://oneweb.soton.ac.uk/people/doctor-stuart-middleton,4.19,9,YES,YES,YES,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Stuart Middleton,67,Lecturer in Computer Science,,,School of Electronics and Computer Science,Agents  Interactions and Complexity  IT Innovation
https://oneweb.soton.ac.uk/people/doctor-tilman-sanchez-elsner,4.19,11,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,NO,NO,NO,Doctor Tilman Sanchez-Elsner,40,Associate Professor,,,Clinical and Experimental Sciences,Innate Immunology
https://oneweb.soton.ac.uk/people/mr-geoff-watson,4.18,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Mr Geoff Watson,37,Senior Research Assistant,,,School of Engineering,Infrastructure Group
https://oneweb.soton.ac.uk/people/doctor-rosalind-coggon,4.16,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Rosalind Coggon,31,RS University Senior Research Fellow,,,,Geochemistry
https://oneweb.soton.ac.uk/people/doctor-thomas-gall,4.15,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Thomas Gall,18,Associate Professor,,,School of Economic Social and Political Science,Economics
https://oneweb.soton.ac.uk/people/doctor-thanassis-tiropanis,4.13,14,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,Doctor Thanassis Tiropanis,132,Associate Professor,,,School of Electronics and Computer Science,Web and Internet Science
https://oneweb.soton.ac.uk/people/doctor-tiejun-ma,4.13,10,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,NO,NO,NO,Doctor Tiejun Ma,48,Associate Professor,,,Southampton Business School,Decision Analytics and Risk
https://oneweb.soton.ac.uk/people/doctor-xu-fang,4.13,10,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Xu Fang,47,Lecturer,,,Institute for Life Sciences,Institute for Life Sciences  Sustainable Electronic Technologies
https://oneweb.soton.ac.uk/people/doctor-sandra-wilks,4.12,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,Doctor Sandra Wilks,66,Lecturer,,,,School of Health Sciences  Microbiology
https://oneweb.soton.ac.uk/people/doctor-sonia-zakrzewski,4.12,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Sonia Zakrzewski,46,Associate Professor,,,School of Humanities,Archaeology
